companyName,company_starRating,company_offeredRole,company_roleLocation,company_salary,listing_jobDesc,requested_url
Ramp Financial,4.4,Senior Data Scientist | Machine Learning,"New York, NY",110000 - 160000,"Matching receipts to transactions so no one ever has to fill out an expense report again Predicting if a transaction is part of a trip to ensure spend is within policy Recommending suggestions to automate user experiences across the platform Design, implement, and monitor machine learning systems enabling automation and delight to save customers time and money throughout Ramp?€?s product Full stack data science development: from upstream data modeling and cleaning to research and prototyping to designing experiments to deploying, monitoring and iterating on models in production Contribute to the company roadmap by working closely with stakeholders throughout the lifecycle of prioritization: from complex and nebulous business context, to well-defined objectives, to a roadmap of scoped opportunities for leveraging data science to drive results Manage the upstream and downstream relationships and SLAs with frequent data science collaborators: analytics engineering, data platform and core engineering, as well as third party vendors and software providers Lead solutions on challenging data science problems around unstructured data, labeling & annotations, and human-in-the-loop systems & processes Bachelor?€?s degree or above in a quantitative field with a minimum of 3 years of industry experience as a Data Scientist, Research Scientist, Machine Learning Engineer, or equivalent Strong knowledge of SQL (preferably Redshift, Snowflake, BigQuery), experience working with large datasets in Python Ability to build standalone data science products/services and to work cross-functionally to deploy and monitor in production Desire to collaborate with stakeholders to design and integrate data into Ramp?€?s product Experience with designing and building realtime ML systems in production applications and at scale Ability to thrive in a fast-paced environment with a desire to constantly improve that focuses on solving problems with iterative technical solutions Experience with information retrieval, recommender systems or generative models Strong perspective on data science development cycle (data modeling, version control, documentation + testing, best practices for codebase development) Familiarity with MLOps/infra required to support data science product solutions, experience with orchestrators and artifact management - i.e. Metaflow, MLflow or equivalent Familiarity with data orchestration platforms (Airflow, Dagster, Prefect) The annual salary/OTE range for the target level for this role is $170,000-$200,000 + target equity + benefits (including medical, dental, vision, and 401(k) 100% medical, dental & vision insurance coverage for you
Partially covered for your dependents
One Medical annual membership
 Partially covered for your dependents One Medical annual membership 401k (including employer match)
Please note only 401k contributions made while employed by Ramp are eligible for an employer match
 Please note only 401k contributions made while employed by Ramp are eligible for an employer match Unlimited PTO Fertility HRA Up to $5,000 per year WFH stipend to support your home office needs Wellness stipend Parental Leave Relocation support Pet insurance",https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1136043&s=58&guid=00000187762ae60f852840fac8522aac&src=GD_JOB_AD&t=SR&vt=w&cs=1_233787fc&cb=1681314735861&jobListingId=1008533821952&jrtk=3-0-1gtr2lphlmbia801-1gtr2lpidghpk800-3bcac3ae1b0ef777-
First Help Financial,4.9,Data Analytics Associate,Remote,Employerest.:60000,"Design and develop analytical infrastructure to monitor portfolio performance including KPI dashboards, reports and other tools. Derive analytical insights from portfolio data and evaluate risk profile trends. Develop pricing models to evaluate and price bulk portfolios for purchase Conduct analysis on impact on portfolio due to changes in the macroeconomic factors and make business recommendations Develop metrics to monitor and improve collector effectiveness along several key Servicing dimensions Formulate actionable tasks to lower delinquency rates, losses and roll-rates Ideate and innovate superior collection strategies to increase the effectiveness and efficiency of collector activities Champion operational process improvements to leverage technology & analytical tools as appropriate. Standardize & automate reports generation. Partner with Servicing Operations team to leverage analytics to develop superior operational processes Partner with Technology team for evaluation and roll out of cutting-edge innovation in financial technology. Coordinate with Risk team to refine existing underwriting models and build newer risk models Support C-level executives with ad hoc analyses to address specific business problems. Provide operational support to Servicing team as required Bachelor?€?s degree in Finance, Statistics, Mathematics, Engineering or similar is required 2+ years experience as a Data Scientist/Statistical Modeling Advanced expertise in Microsoft Excel and Microsoft PowerPoint Strong written communication skills, with an ability to create clear and concise communication Strong oral communication skills, with experience in presenting to mid-senior management Basic exposure to translating a business problem into a structured analysis. Experience in analyzing large and complex data sets Experience in business analytics and data-based decision making Experience with a data scripting language (Python, SAS, R) Experience with SQL or relational databases (Candidate will be trained on harnessing big data using SQL queries for analytics) Masters in a highly quantitative discipline such as Statistics is preferred 2+ years experience in a consulting capacity Experience with VBA for Excel Experience with machine learning principals such as AB testing, association analysis, clustering, decision trees, neural networks, principal component analysis, regression, etc.",https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=00000187762ae60f852840fac8522aac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_249ffc26&cb=1681314735862&jobListingId=1008582083180&jrtk=3-0-1gtr2lphlmbia801-1gtr2lpidghpk800-c5f8bd7d7a82bd4b-
FS Investments,3.7,"Associate, Machine Learning Engineer - Data Analytics","Philadelphia, PA",96000 - 138000,"Analyze and understand the firm's historical sales and marketing data to implement models that enhance marketing investment and sales targeting Use statistical and machine learning techniques to create robust investment forecasting and risk management solutions Work closely with key business stakeholders, technology and analytics professionals to translate prototypes into production systems Help evolve the platform vision for Machine Learning and AI at FS Investments Work closely with Architecture and Infrastructure to deploy real-time model implementations and enhancements Provide mentorship and guidance to others on numerous aspects of software development as it relates to machine learning, and data science as needed Research and implement novel machine learning and statistical approaches Aide in requirements gathering for reporting specifications and design Stay connected and current with academic data / knowledge, research and developments and present findings to team members Build strong relationships with cross-functional team members and business stakeholders Degree in computer science, math, statistics, or a related discipline Extensive data modeling, data wrangling and SQL skills Programming experience in Python, R or Java Background using M/L frameworks to time series forecasting problems Knowledge of Apache Spark or another distributed computing systems Experience working in an Agile environment Advanced math skills (Linear Algebra, Bayesian Statistics, Graph Theory) Knowledge of capital markets, investment management or wealth management An analytical mindset with problem-solving skills and great attention to detail Ability to investigate deep subject domains and derive insights Strong interpersonal skills and the ability to communicate effectively across all levels within organization Ability to manage time and maintain focus, and to work autonomously with minimal supervision",https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=1136043&s=58&guid=00000187762ae60f852840fac8522aac&src=GD_JOB_AD&t=SR&vt=w&cs=1_af584e9c&cb=1681314735863&jobListingId=1008552001619&jrtk=3-0-1gtr2lphlmbia801-1gtr2lpidghpk800-2c271223e067392b-
State of Wisconsin Investment Board,2.8,Data Scientist,"Madison, WI",83000 - 125000,"Oracle SQL, SQL Server, Snowflake, Python JIRA and Confluence Informatica (or some equivalent ETL tool such as Alteryx) PowerBI (or some equivalent BI tool such as Tableau) Execute investment business processes within systems (FactSet, MSCI Risk Manager, BlackRock Aladdin, Bloomberg, etc.) Facilitate the timely, accurate and concise delivery of investment information from the front office systems Act as a liaison between investment personnel and the supporting infrastructure regarding business process change management (IT, Operations, Legal, HR, Strategic Planning, etc.) Develop adhoc reports, models, visualizations, or analysis for activities to support business decisions Collaborate to resolve technical and data issues Bachelor?€?s degree or advanced degree in finance, business, engineering, computer science, computational economics, math, data science or a related program Minimum of 1 year of experience with data science, data analytics, investment analysis, or similar Ability to take various questions gathered from the business leveraging existing data as well as improving upon that data to deliver complete, consistent, and precise answers Experience using and manipulating data with FactSet, MSCI Risk Manager, BlackRock's Aladdin, Bloomberg, etc. Experience with report writing, data visualization, python Knowledge of the finance or investment industry preferred Excellent verbal and written communication skills An ability to be adaptive and thrive in a fast-paced, changing environment Superb work ethic, attention to detail, team orientation, collaborative disposition, and commitment to excellence Interest in newer data technologies, snowflake programming Experience working with large structured and financial data sets Interest or experience in investment management, quantitative finance and technology Ability to follow rigor in creating/updating documentation, maintain process (i.e. JIRA tickets) and following technology and business best practices Competitive McLagan-based total cash compensation A comprehensive benefit package Educational and training opportunities Tuition reimbursement Challenging work in a professional environment",https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=1136043&s=58&guid=00000187762ae60f852840fac8522aac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3f4d8790&cb=1681314735862&jobListingId=1008472043940&jrtk=3-0-1gtr2lphlmbia801-1gtr2lpidghpk800-2dea61debde78046-
Cross River,4.1,SAS Analytical Engineer/ Data Scientist,"Fort Lee, NJ",Employerest.:100000 - 140000,"Design and develop solutions to solve complex analytical problems using SAS and other software. Extract data from the variety of data sources, cleansing and preparing Data Marts based on the requirement. Development of ad hoc and routine reports, models, SAS stored process applications or SAS based analytical tools to support business units with their decisioning process. Document the processes and the developed artifacts. Bachelor's degree in quantitative field Strong Analytical skills Strong technical and programming skills Can-do approach High level of personal responsibility and quality standards 4+ years of experience in SAS Programming including Base, Macro and SQL Experience with developing reports in Business Intelligence platforms such as SAS Visual Analytics or Tableau Experience working MSSQL Oracle, PostgreSQL RDBMS, including complex queries and tuning. Financial industry experience Presentation skills Knowledge of data integration principles and working experience with SAS DI Experience with SAS Viya Platform Experience in AML domain and specifically with SAS Anti Money Laundering Solution Experience in building Machine learning models Knowledge of HTML, JS, Python",https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=1136043&s=58&guid=00000187762bb8f4a66ac5c5a4443fd9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2aaae7e6&cb=1681314789933&jobListingId=1008507837292&jrtk=3-0-1gtr2ne8nia0m801-1gtr2ne9kgajn800-eea14609554657ad-
Wescom Credit Union,4.2,Data Scientist II - (Hybrid),"Pasadena, CA",Employerest.:101000 - 162000,"Please use Firefox or Chrome internet browser to complete this application
Current Wescom Employees: Please visit the Career Center in Workday to search and apply for a current job opening.
We value and rely on the unique talents and contributions of our employees to absolutely excel in member engagement by Delivering Signature Experience.
Salary Grade:
11E
Salary Pay Range for This Position:
$101,164.00 - $161,862.00
POSITION SUMMARY:
The Data Scientist II will support Wescom by performing data mining, data cleansing, and aggregation to prepare data, conduct analysis, identify patterns and trends, and interpret insights to effectively build Machine Learning (ML) models to solve business problems. The Data Scientist II will develop a deep understanding of Members, their journeys, behaviors, and experience to effectively describe and prepare data to design, develop, evaluate, deploy, optimize, and maintain the ML models.
The successful candidate will play a key role in supporting the Business Analytics Department objectives, including the deployment, maturation, and adoption of advanced analytical capabilities and Machine Learning models to further strategic business objectives. The position will report to the Data Science and Business Analytics Manager and work closely with the VP of Business Analytics and cross-functional stakeholders throughout Wescom.
ESSENTIAL POSITION FUNCTIONS:
Formulate advanced analytics projects based on relevant business problems and use cases. Describe and prepare data, conduct exploratory data analysis, design and develop Machine Learning (ML) models, test model accuracy and efficacy, and deploy, optimize, and maintain models in Production.
Develop automated processes to cleanse, integrate, and analyze complex datasets using advanced analytics, Machine Learning (ML), and other Data Science routines.
Effectively utilize internal & external data to extract relevant features and create datasets to build Machine Learning (ML) models to predict behavior and business outcomes in support of strategic priorities.
Interpret and communicate model results, key insights, and recommendations to technical and non-technical stakeholders, including executives, through effective presentations utilizing slide decks, data visualizations, and dashboards.
Responsible for developing and deepening organizational knowledge across cross-functional data domains, continuously learning, collaborating, and driving advanced analytics projects from start to completion with minimal managerial guidance.
Responsible for ensuring Machine Learning (ML) platform and model operation (ML Ops) performance meets established service standards and SLAs. Independently engages, collaborates, and works with internal and vendor subject matter experts to resolve issues and document Root Cause Analysis for management reporting.
Develops and documents processes following best practices, corporate policies, and any applicable regulatory requirements for use case ideation, data preparation, model building, deployment, maintenance, and governance.
Ensures on-time and high-quality delivery of assignments and demonstrates effective prioritization, planning, and delivery of competing priorities.
Supports and cross-trains more junior team members on advanced analytics and Machine Learning (ML) concepts, best practices, and effective use of Wescom?€?s ML platform capabilities.
EDUCATION, EXPERIENCE, SKILLS, AND ABILITIES:
Bachelor's degree in Engineering, Statistics, Computer Science, Data Science, or other similar disciplines is required. Master?€?s degree or graduate-level coursework in a related discipline is highly preferred.
Minimum of 3 years of hands-on experience building, deploying, and maintaining Machine Learning (ML) models; preferrably for a Financial Services organization.
An in-depth understanding of Machine Learning and modeling algorithms such as decision trees, random forests, neural networks, SVM, KNN, Time Series Forecasting, Window Method, Gaussian Process, text mining, NLP, etc. is required.
Hands-on Data Science and advanced analytics professional experience navigating, querying, and combining diverse data sets across multiple systems and translating complex data findings into actionable insights.
Professional experience using SAS, SQL, Python, R, and/or other programming tools & languages to build and deploy Machine Learning (ML) models for advanced analytics projects.
Hands-on experience training, testing, evaluating, deploying, optimizing, and maintaining Machine Learning (ML) models using statistical methods such as principal component analysis, model performance metric evaluation, data drift analysis, champion-challenger methods, etc.
Team player with great interpersonal and communication skills in collaborating and problem-solving with individuals at all levels of the organization.
Able to analyze and understand complex and technical concepts and be able to explain them in layman?€?s terms to management and non-technical stakeholders.
Able to conduct hypothesis testing through the design and build of complex experiments is desired.
Detail-oriented self-starter with good self-organization and time management skills.
Able to work in a fast-paced work environment with concurrent and shifting priorities.
Experience working on cross-functional advanced analytics business use cases.
Applied knowledge and experience working in the Customer (or Member) analytics data domain is highly desired.
Applied knowledge of Data Management best practices is highly desired.
COMPUTER SKILLS:
Strong knowledge and applied work experience using SQL to effectively query, filter, aggregate, sort, and massage data across disparate data sources is required.
Hands-on work experience using Python for Machine Learning (ML), visual, and text analytics is required.
Knowledge and hands-on working experience with Machine Learning (ML) platforms such as DataRobot, Dataiku, Alteryx, H2O.ai, Abacus.ai, etc. is a plus.
Proficient in Microsoft PowerBI; knowledge of other dashboarding technologies is a plus.
Proficient in Microsoft applications (Word, Excel, PowerPoint, and Outlook).
Hands-on working experience with Snowflake or other cloud Data platform(s) is a plus.
Hands-on working experience with AWS SageMaker is a plus.
Working experience with Credit Union or Bank core systems, data platforms, and business use cases is a plus.
Working experience with SAS Base, Enterprise Guide, Enterprise Miner, Visual Analytics, or similar SAS packages is a plus.
MATHEMATICAL SKILLS:
Ability to build/apply statistical models to draw causal inferences.
Ability to add, subtract, multiply and divide using whole numbers, common fractions, and decimals. Ability to compute rates, ratios, and percentages.
PHYSICAL DEMANDS:
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. While performing the duties of this job, the employee is frequently required to stand; walk; sit; use hands to finger, handle or feel; reach with hands and arms, climb or balance, stoop kneel, crouch, crawl; talk or hear and taste or smell. The employee must occasionally lift and/or move up to 10 pounds. Vision abilities required by this job include close vision, distance vision, color vision, peripheral vision, depth perception and ability to adjust focus.
WORK ENVIRONMENT:
This position may qualify as Remote or Hybrid with a home base at one of Wescom?€?s offices. The Remote or Hybrid status may be discontinued by Wescom in its sole discretion at any time and for any reason or no reason, with or without notice by Wescom or Employee.
The work environment characteristics described here are representative of those an employee encounters while performing functions of this job.
The noise level in the work environment is moderately quiet. It is a non-smoking environment.
The above job requirements are representative of minimum levels of knowledge, skills, and abilities. The marginal functions have not been included. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
This job description in no way implies that these are the only duties to be performed. An employee will be required to follow any other job-related instructions and duties as requested by the supervisor and/or management.Show more Report",https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=1136043&s=58&guid=00000187762bb8f4a66ac5c5a4443fd9&src=GD_JOB_AD&t=SR&vt=w&cs=1_001e671c&cb=1681314789937&jobListingId=1008512402933&jrtk=3-0-1gtr2ne8nia0m801-1gtr2ne9kgajn800-1ba3b03d17b5f645-
Federal Reserve Bank of Philadelphia,4.1,Senior Data Scientist ?€? Digitization Center (Hybrid),"Philadelphia, PA",91000 - 132000,"
Applied knowledge of Python or R including experience with standard data analysis, visualization, machine learning and image processing/vision packages 
Computer vision and/or OCR experience in an industry or advanced academic context considered particularly valuable. 
Distributed computing (Spark/EMR) 
Geospatial analysis interactively in ArcGIS/QGIS and programmatically in Python/R/GDAL 
Training and tuning ML models as well as working internally and with outside providers to generate labels 
OpenSearch/Elasticsearch 
Econometrics 
Familiarity working in a Linux environment 
SQL 
Git 
Medical (4 options), Prescription, Dental (3 options), and Vision Insurance with no waiting period 
401k/Thrift Plan with generous employer match 
Employer-funded Pension Plan 
Paid Vacation/Sick Time & Holidays 
Monthly $100 Commuter Allowance 
Flexible Spending Accounts and Healthcare Spending Accounts 
Flexible Work Schedule available in most departments 
Life Insurance and Long Term Disability Insurance 
Tuition Reimbursement (undergraduate and graduate) 
Parental Leave 
Free onsite 24/7 Fitness Center including training classes, Peloton bikes and locker room / shower facilities 
Onsite Cafeteria & Coffee Shop 
Additional Convenience Benefits, Discounts and More?€? 
The Federal Reserve Bank of Philadelphia believes that diversity, equity and inclusion among our employees is essential to our success as an organization, and we want to recruit, develop and retain the most accomplished people from a diverse candidate pool. To support a workplace culture of belonging, we offer eight employee resource groups (ERGs) and a 100 percent rating on the Human Rights Campaign (HRC) Corporate Equality Index. The Federal Reserve Bank of Philadelphia is proud to be an equal opportunity workplace. 
We have eight employee resource groups (ERGs) to support a diverse workforce. Abilities (supporting disabilities and allies), African Heritage, Asian-Pacific, Freedom (supporting LQBTQ+ and allies), Talent Forward (supporting career growth), Women United, Working Families and Veterans. ERGs are open to all employees. 
We will ensure that individuals with disabilities are provided reasonable accommodations to participate in the job application or interview process, to perform essential job responsibilities, and to receive other benefits and privileges of employment. 
All Federal Reserve Bank of Philadelphia employees must comply with the Bank's ethics rules, which generally prohibit employees, their spouses/domestic partners, and minor children from owning securities, such as stock, of banks or savings associations or their affiliates, such as bank holding companies and savings and loan holding companies. If you or your spouse/domestic partner or minor child own such securities and would not be willing or able to divest them if you accepted an offer of Bank employment, you should raise this issue with the Recruiter for this posting, who can provide you contact information for our ethics officer if necessary. You should review the Bank's Employee Code of Conduct to ensure compliance with conflict of interest rules and personal investment restrictions. 
Background investigations and drug testing are required for all new hires as a condition of employment, after the job offer is made. Candidates for positions deemed as ""safety sensitive"" will also be screened for the presence of marijuana. Employment may not begin until the Bank accepts the results of the background investigation. 
All employees will be subject to FBI fingerprint / criminal background and Patriot Act/ Office of Foreign Assets Control (OFAC) watch list checks at least once every five years. 
This position requires access to confidential supervisory information and/or FOMC information, which is limited to ?€?Protected Individuals?€? as defined in the U.S. federal immigration law. Protected Individuals include, but are not limited to, U.S. citizens, U.S. nationals, and U.S. permanent residents who either are not yet eligible to apply for naturalization or who have applied for naturalization within the requisite timeframe. Candidates who are permanent residents must sign a declaration of intent to become a U.S. citizen when eligible to do so and pursue a path to citizenship. Candidates who are not U.S. citizens or U.S. permanent residents may be eligible for the information access required for this position if they sign a declaration of intent to become a permanent resident and a U.S. citizen and meet other eligibility requirements. In addition, all candidates must undergo an applicable background check and comply with all applicable information handling rules. Certain eligibility rules apply. You will provide work authorization to prove your eligibility to work in the United States. 
The above statements are intended to describe the general nature, level of work and the requirements of this position. They are not intended to be an exhaustive list of all responsibilities associated with this position or the personnel so classified. While this job description is intended to be an accurate reflection of this position, management reserves the right to revise this or any job description at its discretion at any time. 
This is not a 100% remote opportunity. You will be available to work on-site in at least a hybrid capacity. 
Learn more about the Philly Fed and its culture. Learn more about working for the Philly Fed.",https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1136043&s=58&guid=00000187762bb8f4a66ac5c5a4443fd9&src=GD_JOB_AD&t=SR&vt=w&cs=1_fe6aa6ff&cb=1681314789933&jobListingId=1008566828458&jrtk=3-0-1gtr2ne8nia0m801-1gtr2ne9kgajn800-2ed5a09f875e49ed-
Perpetual,3.5,Data Science/ Machine Learning Engineer,"New York, NY",106000 - 158000,"
5+ Years of experience in Data Science or Data Engineering 
Experience using statistical computer languages (R, Python, SQL, etc.) to manipulate data and draw insights from large data sets. 
Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc. 
Experience working with and creating data architectures. 
Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, MySQL, etc. 
Proven ability to develop custom data models and algorithms to apply to data sets 
Proven ability to develop company A/B testing framework and test model quality. 
Proven ability to develop processes and tools to monitor and analyze model performance and data accuracy. 
Should be able to use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes. 
Should be able to mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies. 
Medical / Dental / Vision Insurance 
Visa Sponsorship/H1/OPT Friendly 
401K Savings and Retirement Plan 
Emphasis on Work Life Balance : Set working hours and no weekend work 
Fitness Membership Discount 
Commuter Benefits 
Health Savings Account 
Primary Healthcare (24/7 Primary Care) 
Health Advocacy (24/7 Employee Assistance Program to support mental health and a balanced lifestyle) 
Loft Space in Chelsea (NYC) with a startup vibe 
Collaborative, learning and fun culture 
Free office snacks and drinks 
Comped team outings and other celebrations",https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=1136043&s=58&guid=00000187762bb8f4a66ac5c5a4443fd9&src=GD_JOB_AD&t=SR&vt=w&cs=1_04fa5d75&cb=1681314789934&jobListingId=1008248050734&jrtk=3-0-1gtr2ne8nia0m801-1gtr2ne9kgajn800-c6b83db53295bff3-
Gemini,2.8,"Senior Data Scientist, Fraud Strategy","New York, NY",Employerest.:136000 - 190000,"Process, clean, and visualize data from complex databases and create top-notch reporting solutions Partner with product managers, engineers, fraud operations, and other functions to drive insights for the Trust and Safety team Design experimentation frameworks such as decision trees and A/B test models, identify leading indicators of fraud losses, and develop strategies to improve fraud capture rates Design, build and enhance dimensional models for BI solutions Perform root cause analysis and resolve production and data issues Create test plans, test scripts, and perform data validation Tune SQL queries, reports, and ETL pipelines Build and maintain data dictionary and process documentation Research new tools and technologies to improve existing processes 5+ years experience in data analytics, strategy analytics or modeling role 5+ years experience developing a BI applications (Tableau/Looker/Power BI, etc) Advanced skills with SQL are a must Proficient in Python Experience with one or more MPP databases (Redshift, Bigquery, Snowflake, etc) Experience with one or more ETL tools (Informatica, Pentaho, SSIS, etc) Experienced in working collaboratively across different teams and departments Strong technical and business communication This role may require on-call rotations
 Proficient in Developing LookML Knowledge and experience of financial markets, banking or exchanges Experience working in small firms or start up technology first Competitive starting salary A discretionary annual bonus Long-term incentive in the form of a new hire equity grant Comprehensive health plans 401K with company matching Annual Learning & Development stipend Paid Parental Leave Flexible time off",https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=1136043&s=58&guid=00000187762bb8f4a66ac5c5a4443fd9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f14733f9&cb=1681314789934&jobListingId=1008505049134&jrtk=3-0-1gtr2ne8nia0m801-1gtr2ne9kgajn800-e306b7fdee46499a-
Early Warning Services,3.3,Sr. Data Scientist - Data Quality,"San Francisco, CA",Employerest.:125000,"Applicants must be authorized to work for any employer in the United States. We are unable to sponsor an employment Visa for this position. 
Identifies, experiments with, and develops appropriate machine learning techniques to extract the value in data from various sources to solve valuable business problems 
Assists with the development of complex consumer profiles which are used for model training and real-time scoring 
Take the key role in the development and implementation of product-prototype models 
Assesses overall performance, stability, and effectiveness of analytically derived models. 
Documents and presents model process and model performance 
Collaborates with software engineers to define statistical components for unit testing and acceptance testing 
Translates high level business objectives into quantifiable analysis tasks. Identifies and recommends new modeling and analytics opportunities. 
Remains fluent with emerging technologies and methodologies, shares knowledge, and serves as subject expert and a mentor to junior data scientist 
Support the company's commitment to protect the integrity and confidentiality of systems and data. 
Bachelor?€?s Degree in Mathematics, Statistics, Machine Learning, Computer Science or related field. 
A minimum of 6 years working experience in predictive modeling, optimization, and machine learning (or equivalent education and experience). 
Advanced experience in data mining with a range of advanced technical tools (Python, R, Hadoop, Hive, SQL, Java, Spark, etc.) for timely manipulation of large data sets. 
Experience with various machine learning methods including classification/tree, SVM and ensemble approaches 
Experience in utilizing a wide variety of statistical modeling techniques. 
Experience with understanding business requirement and translating into an analytics design 
Effective communication skills 
Proven ability to coordinate or lead data scientists on projects 
Background and drug screen 
Brings a formal and rigorous software engineering practice to the efforts of analysts and data scientists, and brings an analytical and business-outcomes mindset to the efforts of data engineering. 
Models raw data into clean, tested, and reusable datasets . 
Applies various transformations to different data pieces to ensure they correspond to given tasks and to build the foundation layer for dashboards and self-service reporting. 
Defines certain metrics to be used and measures to be taken to guarantee data is accurate enough to fit operational and analytics needs. 
Works collaboratively with all stakeholders to align business requirements with data assets. 
Conducts data mining using state-of-the-art methods. 
Must possess good, applied statistics skills, such as distributions, statistical testing, regression, etc. 
Experience with data visualization tools, such as tableau, D3.js, GGplot. 
PhD/MSc in Mathematics, Statistics, Computer Science, Operational Research or related field; Advanced degree preferred. 
Deep knowledge of advanced ML algorithms 
Experience using ML-related libraries, such as scikit-learn, pandas, etc. 
Experience in writing and tuning SQL. 
Experience developing data science pipelines & workflows in Python, R or equivalent programming languages. 
2+ years?€? experience working with financial data. 
4+ years of industry experience in machine learning 
Demonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment 
Experience exploring data and finding hidden patterns 
 Healthcare Coverage ?€? Competitive medical (PPO/HDHP), dental, and vision plans as well as company contributions to your Health Savings Account (HSA) or pre-tax savings through flexible spending accounts (FSA) for commuting, health & dependent care expenses.  401(k) Retirement Plan ?€? Featuring a 100% Company Safe Harbor Match on your first 6% deferral immediately upon eligibility.  Paid Time Off ?€? Unlimited Time Off for Exempt (salaried) employees, as well as generous PTO for Non-Exempt (hourly) employees, plus 11 paid company holidays and a paid volunteer day.  12 weeks of Paid Parental Leave  Maven Family Planning ?€? provides support through your Parenting journey including egg freezing, fertility, adoption, surrogacy, pregnancy, postpartum, early pediatrics, and returning to work.",https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=1136043&s=58&guid=00000187762bb8f4a66ac5c5a4443fd9&src=GD_JOB_AD&t=SR&vt=w&cs=1_ea504fb0&cb=1681314789933&jobListingId=1008573958705&jrtk=3-0-1gtr2ne8nia0m801-1gtr2ne9kgajn800-06706f0c480bf0cc-
Kett Engineering Corporation,2.9,AI/ML Autonomous Vehicle Software Video Analyst,"Santa Clara, CA",Employerest.:27.00PerHour,"Kett Engineering is seeking AI / ML Autonomous Vehicle Software Video Data Analysts to work with our customer on an exciting technology forward program.
As part of the Triage team, you will analyze video data from hardware and software test to accelerate the development of the next big thing. If you thrive in a high-paced systems development environment, are excited to learn about and tackle ever-evolving software and hardware challenges, and want to help grow a software triage team, then this is a role you should be interested in.
Necessary Qualifications:
Ability to understand triage outcomes of software/hardware test experiments and classify issues according to defined classification systems
Strong written and verbal communication skills to concisely and precisely describe experiment outcomes
Flexible and resourceful in acquiring new skills upon demand
Good analytical and observational skills; must be detail oriented
Description:
Analyze software/hardware test experiments and describe outcomes using project-specific classification and taxonomy systems
Work with other team members to further understanding of software/hardware systems
Maintain knowledge of system changes and expected test experiment outcomes
Escalate process/tooling issues to responsible parties for corrections/fixes
Education and Experience:
Minimum 6 months of experience in software triage/QA
Proficiency in various productivity tools, i.e. Excel/Quip, Jira, Confluence
Basic proficiency in JQL or SQL and MacOS
This position is currently on a Hybrid Schedule, in office with some work from home. You must have a secure 4 walls environment to work from with a reliable, high speed, internet connection.
Starting pay for this role is $27/hr.
#SC001Show more Report",https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=1136043&s=58&guid=00000187762bb8f4a66ac5c5a4443fd9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_918d4de8&cb=1681314789936&jobListingId=1008422662450&jrtk=3-0-1gtr2ne8nia0m801-1gtr2ne9kgajn800-41732f14f1720708-
